nHbondA,nHbondD,nNH2,nAHC,nACC,nHC,nRbond,nR,nNNO2,nONO2,nNO2,nC(NO2)3,nC(NO2)2,nC(NO2),MinPartialCharge,MaxPartialCharge,MOLvolume,nH,nC,nN,nO,PBF,TPSA,ob,total energy,molecular weight,PMI3,nOCH3,nCH3,Eccentricity,PMI2,PMI1,NPR1,NPR2,ESTATE_0,ESTATE_1,ESTATE_2,ESTATE_3,ESTATE_4,ESTATE_5,ESTATE_6,ESTATE_7,ESTATE_8,ESTATE_9,ESTATE_10,ESTATE_11,ESTATE_12,ESTATE_13,ESTATE_14,ESTATE_15,ESTATE_16,ESTATE_17,ESTATE_18,ESTATE_19,ESTATE_20,ESTATE_21,ESTATE_22,ESTATE_23,ESTATE_24,ESTATE_25,ESTATE_26,ESTATE_27,ESTATE_28,ESTATE_29,ESTATE_30,ESTATE_31,ESTATE_32,ESTATE_33,ESTATE_34,ESTATE_35,ESTATE_36,ESTATE_37,ESTATE_38,ESTATE_39,ESTATE_40,ESTATE_41,ESTATE_42,ESTATE_43,ESTATE_44,ESTATE_45,ESTATE_46,ESTATE_47,ESTATE_48,ESTATE_49,ESTATE_50,ESTATE_51,ESTATE_52,ESTATE_53,ESTATE_54,ESTATE_55,ESTATE_56,ESTATE_57,ESTATE_58,ESTATE_59,ESTATE_60,ESTATE_61,ESTATE_62,ESTATE_63,ESTATE_64,ESTATE_65,ESTATE_66,ESTATE_67,ESTATE_68,ESTATE_69,MP_K,SMILES
3,0,0,0,2,1,5,3,0,0,2,0,0,2,-0.483115661,0.276092284,297.408,16,18,2,5,0.977904646,95.51,-1.834722539,100.0503085,340.335,3804.083936,0,6,0.949877627,3270.382729,3804.083936,0.312621967,0.859703094,1,0,0,0,1,9,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1.70226096,0,0,0,1.702453704,15.07654374,-2.727994142,0,0,0.509355631,0.804515726,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.955480915,0,0,0,23.17559165,5.703828656,0,0,0,0,0,393.15,CC1=CC(C(C(O1)C1=CC=CC=C1N(=O)=O)N(=O)=O)C1=CC=CC=C1
3,1,0,0,0,0,6,1,0,0,1,0,0,1,-0.378184999,0.245474295,198.968,15,10,1,4,0.997740978,80.44,-1.764428951,51.07405166,213.233,1010.849265,0,9,0.780400292,866.9490165,1010.849265,0.625280245,0.857644208,4,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,5.911126701,0,0,0,1.271875,0,-1.050717593,0,0,-0.086203704,0,0,-2.771898148,0,0,0,0,0,0,0,0,0,0,0,-0.473240741,0,0,9.800040155,22.6978425,0,0,0,0,0,0,404.15,CC1=CC(C)(O)C(=O)C(C)(C)C1N(=O)=O
4,1,0,0,0,0,7,1,0,0,2,0,0,2,-0.377886877,0.350983845,223.008,14,10,2,6,0.917847033,123.58,-1.301895723,96.69723302,258.23,1245.97757,0,9,0.680345588,1111.523654,1245.97757,0.732891452,0.892089617,4,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,4.281196145,0,0,0,1.003356481,0,0,0,0,-1.207314815,0,0,-6.781666667,0,0,0,0,0,0,0,0,0,0,0,-1.849328704,0,0,9.858929044,34.40668509,0,0,0,0,0,0,419.15,CC1=CC(C)(O)C(=O)C(C)(N(=O)=O)C1(C)N(=O)=O
4,0,0,0,0,0,7,1,0,0,3,0,0,3,-0.286111426,0.365959917,239.032,13,10,3,7,0.986575044,146.49,-1.086822677,124.1443526,287.228,1680.32472,0,9,0.797825028,1350.004398,1680.32472,0.602889065,0.803418757,4,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3.605825775,0,0,0,0.822800926,0,0,0,0,-1.329861111,0,0,-7.822361111,0,0,0,0,0,0,0,0,0,0,0,-3.191157407,0,0,0,46.04002693,0,0,0,0,0,0,377.15,CC1=CC(C)(N(=O)=O)C(C)(N(=O)=O)C(C)(C1=O)N(=O)=O
4,1,0,0,0,0,7,1,0,0,2,0,0,2,-0.375160687,0.297963906,223.448,14,10,2,6,0.9138072,123.58,-1.301895723,85.65876574,258.23,1436.300183,0,9,0.854674673,1324.292318,1436.300183,0.519163946,0.922016396,4,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,4.338225624,0,0,0,0.940578704,0,0,0,0,-1.207314815,0,0,-6.666805556,0,0,0,0,0,0,0,0,0,0,0,-1.649714191,0,0,10.15085648,34.10635771,0,0,0,0,0,0,353.15,CC1=CC(C)(C(=O)C(C)(O)C1(C)N(=O)=O)N(=O)=O
3,0,0,0,0,0,6,1,0,0,2,0,0,2,-0.290330726,0.295477667,215.304,14,10,2,5,1.069000767,103.35,-1.454003078,71.93962157,242.231,1365.552431,0,9,0.863738673,1235.030565,1365.552431,0.503939982,0.904418268,4,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,5.377237812,0,0,0,1.091319444,0,-1.205532407,0,0,-0.485092593,0,0,-3.259675926,0,0,0,0,0,0,0,0,0,0,0,-1.263880858,0,0,0,33.9961456,0,0,0,0,0,0,345.15,CC1=CC(C)(C(=O)C(C)(C)C1N(=O)=O)N(=O)=O
4,0,0,0,0,0,7,1,0,0,3,0,0,3,-0.282686419,0.355375939,239.576,13,10,3,7,1.021567928,146.49,-1.086822677,108.3628334,287.228,1693.85465,0,9,0.84585042,1548.334771,1693.85465,0.533420161,0.914089512,4,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3.772114512,0,0,0,0.822800926,0,0,0,0,-1.606203704,0,0,-7.428888889,0,0,0,0,0,0,0,0,0,0,0,-3.032191043,0,0,0,45.92045493,0,0,0,0,0,0,377.15,CC1=CC(C)(C(=O)C(C)(N(=O)=O)C1(C)N(=O)=O)N(=O)=O
4,0,0,0,1,0,6,2,0,0,4,1,0,1,-0.263871703,0.71358769,265.648,10,12,4,8,0.801735312,172.56,-0.99393621,136.4004118,338.232,2550.204366,0,6,0.839882124,2125.847345,2550.204366,0.542768844,0.833598818,1,0,0,0,1,4,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,1.483842593,0,0,0,0.970486111,5.505055272,-4.186574074,0,0,0.354160998,0.083171296,0,-3.967222222,0,0,0,0,0,0,0,0,0,0,0,-6.034050926,0,0,0,45.35389881,0,0,0,0,0,0,362.15,CC1=CC(C(C2=C1C=CC=C2)C(N(=O)=O)(N(=O)=O)N(=O)=O)N(=O)=O
3,1,0,0,0,1,5,2,0,0,1,0,0,1,-0.357091549,0.272071936,234.984,18,13,2,3,0.798598079,72.24,-2.046921334,75.98108915,250.298,1925.141137,0,11,0.883079588,1360.27326,1925.141137,0.469223232,0.706583654,4,0,2,0,0,0,1,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,7.501158352,0,1.113732048,0,0,0,-0.363425926,0,0,2.108148148,0,0,-0.176180556,0,0,0,0,2.964343348,0,0,0,0,0,0,-0.353055556,0,0,0,23.40413502,0,0,0,0,0,0,448.15,CC1=C2C(CC(C)(C)CC2=O)C(=C(C)N1)N(=O)=O
7,0,0,0,0,0,10,1,0,1,3,0,0,3,-0.309189674,0.35548611,289.568,14,11,4,10,0.981999297,198.86,-0.839614347,164.0775381,362.251,3153.139999,0,10,0.887069635,2747.643318,3153.139999,0.461635639,0.871399088,4,0,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,0,0,0,0,3.062068689,0,-1.128518519,0,0,0,0,0,0,-2.785529573,0,0,-8.510961829,0,0,0,0,0,0,0,0,0,0,0,-4.851167328,0,0,0,57.77572657,4.08213955,0,0,0,0,0,408.15,CC1=C(CON(=O)=O)C(C)(N(=O)=O)C(C)(C(=O)C1(C)N(=O)=O)N(=O)=O
5,0,0,0,1,0,4,2,0,1,0,0,0,0,-0.308985204,0.294333359,206.16,9,12,1,5,0.410932809,86.51,-1.521970993,71.32014236,247.206,2523.387632,0,6,0.970484994,2060.668599,2523.387632,0.241161515,0.816627843,1,0,1,0,0,4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1.467075775,0,-0.502241119,0,0,6.379785919,0,0,0,-0.465140779,0.583241686,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.98755291,0,0,0,34.20112828,4.176791619,0,0,0,0,0,381.35,CC1=C(CON(=O)=O)C(=O)C2=C(C=CC=C2)C1=O
4,1,0,0,0,0,6,1,0,0,2,0,0,2,-0.375380293,0.314623422,221.752,11,9,2,6,0.969085555,123.58,-1.007083524,90.65672285,278.648,1875.490676,0,8,0.879161529,1452.16906,1875.490676,0.476523877,0.774287539,3,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,1,0,0,3.001628244,0,0,0,0,0,-1.786550926,0,0,-2.006026235,0,0,-4.837854938,0,0,0,0,0,0,0,0,0,0,0,-1.832399376,0,0,9.957399691,33.84139251,0,0,0,5.731851852,0,0,390.15,CC1=C(Cl)C(C)(C(=O)C(C)(O)C1N(=O)=O)N(=O)=O
4,1,0,0,0,0,6,1,0,0,2,0,0,2,-0.37410058,0.352704195,237.52,10,9,2,6,0.927648059,123.58,-0.871818368,90.72655544,313.093,1934.652452,0,8,0.832622747,1676.656598,1934.652452,0.553840556,0.866644857,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,2,0,0,2.700949232,0,0,0,0,0,0,0,0,-2.543834877,0,0,-7.983557099,0,0,0,0,0,0,0,0,0,0,0,-2.101442586,0,0,10.08471451,34.21324295,0,0,0,11.47605993,0,0,403.15,CC1=C(Cl)C(C)(C(=O)C(C)(O)C1(Cl)N(=O)=O)N(=O)=O
4,0,0,0,0,0,6,1,0,0,3,0,0,3,-0.282634437,0.35311758,237.856,10,9,3,7,0.927859466,146.49,-0.833819926,111.8352439,307.646,1812.249779,0,8,0.751786929,1631.100802,1812.249779,0.659406106,0.900041937,3,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,1,0,0,2.585517133,0,0,0,0,0,-2.050439815,0,0,-2.54121142,0,0,-5.325632716,0,0,0,0,0,0,0,0,0,0,0,-3.26944413,0,0,0,45.51849757,0,0,0,5.725049131,0,0,385.15,CC1=C(Cl)C(C)(C(=O)C(C)(C1N(=O)=O)N(=O)=O)N(=O)=O
4,1,0,0,0,0,6,1,0,0,2,0,0,2,-0.375346063,0.301678292,222.296,11,9,2,6,0.815939126,123.58,-1.007083524,82.30754337,278.648,1743.063163,0,8,0.837320562,1345.941031,1743.063163,0.546712243,0.772169971,3,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,1,0,0,3.005779478,0,0,0,0,0,-1.889174383,0,0,-1.958526235,0,0,-4.782731481,0,0,0,0,0,0,0,0,0,0,0,-1.832399376,0,0,9.931597222,33.86719498,0,0,0,5.727700617,0,0,412.15,CC1=C(Cl)C(N(=O)=O)C(C)(O)C(=O)C1(C)N(=O)=O
4,1,0,0,0,0,8,1,0,0,2,0,0,2,-0.37760832,0.351005862,239.216,16,11,2,6,0.962493031,123.58,-1.411241528,107.6194674,272.257,1689.566623,0,10,0.82372664,1213.411487,1689.566623,0.566987145,0.71817913,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,5.758989512,0,0,0,0,0,0,0,0,-1.065162037,0,0,-6.800671296,0,0,0,0,0,0,0,0,0,0,0,-1.815162037,0,0,10.14596608,34.89104072,0,0,0,0,0,0,438.15,CC1=C(C)C(C)(N(=O)=O)C(C)(C(=O)C1(C)O)N(=O)=O
4,0,0,0,0,0,8,1,0,0,3,0,0,3,-0.282673826,0.35539916,255.664,15,11,3,7,0.955339668,146.49,-1.195651814,131.7645615,301.255,1758.778156,0,10,0.756412314,1559.830313,1758.778156,0.654095109,0.886882924,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,5.09990788,0,0,0,0,0,0,0,0,-1.686273148,0,0,-7.447893519,0,0,0,0,0,0,0,0,0,0,0,-2.960987339,0,0,0,46.6256439,0,0,0,0,0,0,389.15,CC1=C(C)C(C)(N(=O)=O)C(C)(C(=O)C1(C)N(=O)=O)N(=O)=O
4,1,0,0,0,0,5,1,0,0,2,0,0,2,-0.374369788,0.356692077,250.152,7,8,2,6,1.077883608,123.58,-0.46573262,89.98149187,466.864,3331.059158,0,7,0.873280319,2981.608531,3331.059158,0.487218107,0.895093239,2,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,3,0,2.036087963,0,0,0,0,0,0,0,0,-1.842546296,0,0,-7.428101852,0,0,0,0,0,0,0,0,0,0,0,-1.877052154,0,0,10.16842593,34.42734269,0,0,0,0,8.246834373,0,375.15,CC1=C(Br)C(Br)(N(=O)=O)C(C)(O)C(=O)C1(Br)N(=O)=O
4,1,0,0,0,0,5,1,0,0,2,0,0,2,-0.375327642,0.356588809,230.176,8,8,2,6,0.793675995,123.58,-0.580499001,78.97563474,387.968,2868.432527,0,7,0.891716183,2283.047359,2868.432527,0.452595016,0.795921584,2,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,2,0,2.09849537,0,0,0,0,0,-1.767939815,0,0,-1.626111111,0,0,-4.846967593,0,0,0,0,0,0,0,0,0,0,0,-1.797052154,0,0,9.956041667,33.88820059,0,0,0,0,5.523590797,0,390.15,CC1=C(Br)C(N(=O)=O)C(C)(O)C(=O)C1(Br)N(=O)=O
5,0,0,0,0,1,4,1,0,0,3,0,1,1,-0.258576484,0.585332845,185.936,5,5,3,8,0.761232407,163.56,-0.26968339,93.99106647,267.175,1411.379622,0,3,0.848029974,1266.534786,1411.379622,0.529948264,0.897373581,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0.702662037,0,-1.325601852,0,0,0,0,0,0,-2.017685185,0,0,-3.643449074,0,0,0,0,0,0,0,0,0,0,0,-4.42662037,0,0,0,54.77009259,0,0,0,0,0,0,377.15,CC1=C(CS(=O)(=O)C1(N(=O)=O)N(=O)=O)N(=O)=O
5,1,0,0,0,0,8,1,0,0,3,0,0,3,-0.374958589,0.341687075,247.76,13,10,3,8,0.911768002,166.72,-0.976671204,125.5239695,303.227,1892.615605,0,9,0.80342492,1493.773457,1892.615605,0.595406078,0.78926405,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,3.069313587,0,0,0,0,0,0,0,0,-3.299236111,0,0,-8.324560185,0,0,0,0,0,0,0,0,0,0,0,-3.435501228,0,0,10.21974537,45.88814012,0,0,0,0,0,0,402.65,CC1=C(N(=O)=O)C(C)(N(=O)=O)C(C)(O)C(=O)C1(C)N(=O)=O
5,1,0,0,0,0,8,1,0,0,3,0,0,3,-0.37734885,0.381460918,246.584,13,10,3,8,0.906540608,166.72,-0.976671204,130.2155948,303.227,1693.077295,0,9,0.665927319,1404.106345,1693.077295,0.746016626,0.829322057,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,3.069313587,0,0,0,0,0,0,0,0,-3.213310185,0,0,-8.439421296,0,0,0,0,0,0,0,0,0,0,0,-3.658819444,0,0,10.09041053,46.07893424,0,0,0,0,0,0,440.15,CC1=C(N(=O)=O)C(C)(N(=O)=O)C(C)(C(=O)C1(C)O)N(=O)=O
5,0,0,0,0,0,8,1,0,0,4,0,0,4,-0.282662608,0.381842479,262.528,12,10,4,9,0.974968331,189.63,-0.819128017,150.8101764,332.225,2205.598841,0,9,0.798233357,1755.143886,2205.598841,0.602348327,0.795767505,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,2.528009732,0,0,0,0,0,0,0,0,-3.834421296,0,0,-9.086643519,0,0,0,0,0,0,0,0,0,0,0,-5.200200302,0,0,0,57.92464853,0,0,0,0,0,0,391.15,CC1=C(N(=O)=O)C(C)(N(=O)=O)C(C)(C(=O)C1(C)N(=O)=O)N(=O)=O
2,1,0,1,0,1,2,1,0,0,1,0,0,1,-0.275663751,0.309093945,105.96,5,4,3,2,0.126968555,71.82,-1.070544334,66.57485948,127.103,498.8930229,0,1,0.931133513,320.1422219,498.8930229,0.364678462,0.64170515,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.602314815,0,0,0,0,1.189814815,0,0,0,0,0.523148148,0,0,0,0,0,0,0,2.458287037,0,0,0,3.476296296,0,-0.47337963,0,0,0,10.02842593,0,0,0,0,0,0,404.15,CC1=C(C=NN1)N(=O)=O
4,0,0,0,0,2,3,2,0,0,0,0,0,0,-0.194639364,0.238852224,129.744,10,6,0,4,0.602576505,36.92,-1.424092688,87.39205876,146.142,421.486954,0,5,0.8155329,350.6299527,421.486954,0.578710713,0.831888032,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.533564815,0,0,0,0,0,0.097222222,0,0,0,0,0,-1.427083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.62962963,0,0,0,0,0,329.15,[H]C1(C)[C@]2(C)OO[C@@]1(C)OO2
5,1,0,0,2,0,7,3,0,0,3,0,0,3,-0.378456278,0.376733342,340.904,15,19,3,8,0.996323315,166.72,-1.452482351,141.2874099,413.342,4402.949,0,8,0.907208699,4172.762758,4402.949,0.420680848,0.947719984,1,0,0,0,1,9,1,0,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0.961180556,0,0,0,0.787523148,11.58299617,-2.373686697,0,0,-1.854464758,-1.124397256,0,-5.470815382,0,0,0,0,0,0,0,0,0,0,0,-2.955478867,0,0,10.88489938,49.1240423,0,0,0,0,0,0,441.65,CC1(O)C=C(C2=CC=CC=C2N(=O)=O)C(=O)C(C1N(=O)=O)(C1=CC=CC=C1)N(=O)=O
4,1,0,0,2,0,6,3,0,0,2,0,0,2,-0.378456315,0.376728685,316.648,16,19,2,6,1.140439018,123.58,-1.738654024,114.3572382,368.345,3501.007384,0,8,0.834962452,2923.553434,3501.007384,0.550306918,0.835060631,1,0,0,0,1,10,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,1.108171296,0,0,0,1.044467593,15.16649282,-2.192257181,0,0,-1.155205499,0.190032596,0,-4.986427627,0,0,0,0,0,0,0,0,0,0,0,-1.908217593,0,0,10.82525746,37.38731907,0,0,0,0,0,0,443.15,CC1(O)C=C(C2=CC=CC=C2)C(=O)C(C1N(=O)=O)(C1=CC=CC=C1)N(=O)=O
5,2,0,0,0,0,6,1,0,0,2,0,0,2,-0.377821904,0.335167038,198,10,8,2,7,0.913886154,143.81,-0.910388506,90.98809551,246.175,1519.21665,0,7,0.856212943,1089.050844,1519.21665,0.51662307,0.716850256,2,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,1.691705404,0,0,0,0.486875,0,-2.20349537,0,0,-2.26212963,0,0,-4.941898148,0,0,0,0,0,0,0,0,0,0,0,-2.217638889,0,0,19.31608182,32.93858324,0,0,0,0,0,0,426.15,CC1(O)C=C(C(N(=O)=O)C(C)(O)C1=O)N(=O)=O
5,2,0,0,1,0,6,2,0,0,2,0,0,2,-0.375303115,0.335196819,254.072,12,13,2,7,1.014878098,143.81,-1.298429595,91.78443074,308.246,2808.715306,0,7,0.929455205,2395.067539,2808.715306,0.368934983,0.852727058,1,0,0,0,1,5,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0.784930556,0,0,0,0.523912037,7.210757748,-2.264826625,0,0,-2.333839758,-0.026460223,0,-5.245120937,0,0,0,0,0,0,0,0,0,0,0,-2.195046296,0,0,20.74555083,34.50706396,0,0,0,0,0,0,415.15,CC1(O)C(C(=CC(O)(C2=CC=CC=C2)C1=O)N(=O)=O)N(=O)=O
4,1,0,0,0,0,5,1,0,0,2,0,0,2,-0.375357007,0.298762805,210.472,9,8,2,6,0.837243454,123.58,-0.753333832,74.20723699,309.072,2163.761147,0,7,0.885118317,1569.617727,2163.761147,0.465366054,0.725411734,2,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,1,0,1.888927627,0,0,0,0.847986111,0,-1.733310185,0,0,-1.397037037,0,0,-4.603425926,0,0,0,0,0,0,0,0,0,0,0,-1.750755858,0,0,9.861597222,33.40336782,0,0,0,0,2.805115741,0,381.15,CC1(O)C(C(Br)=CC(C)(C1=O)N(=O)=O)N(=O)=O
5,1,0,0,0,0,6,1,0,0,3,0,0,3,-0.375180268,0.33554222,214.24,9,8,3,8,0.813000527,166.72,-0.727169696,99.40844233,275.173,1774.14055,0,7,0.857087505,1405.281275,1774.14055,0.515170854,0.792091289,2,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,1.393372071,0,0,0,0.306319444,0,-2.358310185,0,0,-2.661018519,0,0,-5.429675926,0,0,0,0,0,0,0,0,0,0,0,-3.563834562,0,0,9.836041667,44.23688634,0,0,0,0,0,0,393.15,CC1(O)C(C(=CC(C)(C1=O)N(=O)=O)N(=O)=O)N(=O)=O
5,1,0,0,0,0,6,2,0,0,3,0,0,3,-0.375186645,0.320945296,240.424,11,10,3,8,1.081808502,166.72,-0.930063805,392.158244,301.211,1934.535412,0,10,0.782914301,1691.561227,1934.535412,0.622129566,0.87440179,1,0,1,0,1,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0.708263889,0,0.260996788,0,0.442893519,0,-3.096180556,0,0,-2.672199074,0,0,-5.278148148,0,0,0,0,0,0,0,0,0,0,0,-3.261519747,0,0,10.11270833,45.44597789,0,0,0,0,0,0,387.15,CC1(O)C(N(=O)=O)C(C=C(C1=O)N(=O)=O)(C1CC1)N(=O)=O
5,0,0,0,1,2,5,4,0,0,1,0,0,1,-0.378791482,0.246203412,348.656,27,20,3,4,1.088924797,68.08,-2.122185606,122.8989641,373.453,4413.651445,0,10,0.849391135,3047.435677,4413.651445,0.527763868,0.690456805,1,0,8,0,1,5,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,0,0,0,2.051609977,0,5.535360607,0,2.142443311,9.865738547,-0.969690098,0,0,1.072456538,1.001799887,0,-0.661579271,0,0,0,0,0,0,0,0,0,0,4.548219955,-0.072345285,0,0,0,12.34301879,11.04994826,0,0,0,0,0,408.15,CC1(C(C(C=C1N1CCOCC1)C1=CC=CC=C1)N(=O)=O)N1CCOCC1
4,0,0,0,0,1,5,2,0,0,1,0,0,1,-0.291659463,0.278764036,305.272,25,15,1,3,0.915247519,60.21,-1.908629868,73.76152031,331.503,4078.354873,0,14,0.975500991,3836.235326,4078.354873,0.219995036,0.940633036,1,0,11,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2.183074295,0,9.133105093,0,0,0,0,0,0,-0.123509779,0,0,-1.258031817,0,0,0,0,0,0,0,0,0,0,0,-0.26173304,0,0,0,24.15223104,0,0,0,0,0,0,361.15,CC1(CCC2(CCCCCCC2=O)N(=O)=O)SCCCS1
7,1,0,0,2,2,12,4,0,0,1,0,0,1,-0.382970472,0.266559932,429.76,31,25,1,8,1.203705184,109.52,-1.944189229,141.9717224,473.522,10475.72677,0,11,0.960663843,8790.610294,10475.72677,0.277713848,0.839140853,2,0,4,0,0,10,6,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,0,0,0,0,3.509252094,0,0.848859756,0,0,18.64391718,-6.241430349,0,0,0,1.636044237,0,-0.878531754,0,0,0,0,0,0,0,0,0,0,0,-0.497484883,0,0,11.33381047,12.20144219,29.32601221,0,0,0,0,0,423.15,CC1(C)OCC(O1)C(OCC1=CC=CC=C1)C(O)C(C1CCOC(O1)C1=CC=CC=C1)N(=O)=O
5,0,0,0,0,2,6,2,0,0,1,0,0,1,-0.465429532,0.309205607,230.088,17,11,1,6,0.842104739,87.9,-1.512896747,72.72460479,259.258,2149.226763,0,9,0.909531544,1656.213691,2149.226763,0.415634901,0.770609095,2,0,4,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,3.50632842,0,0.810984977,0,0,0,-1.378958333,0,0,-0.365596183,0,0,-0.74799178,0,0,0,0,0,0,0,0,0,0,0,-0.411759259,0,0,0,22.3223356,15.93308721,0,0,0,0,0,358.15,CC1(C)OCC(O1)C(CN(=O)=O)C1CCOC1=O
4,0,0,0,1,1,4,2,0,0,2,0,0,2,-0.47750831,0.394865068,232.64,9,11,2,6,0.804024004,112.58,-1.093278984,81.53322109,300.654,2776.631025,0,5,0.962068047,2560.572648,2776.631025,0.272809592,0.922186861,2,0,0,0,0,3,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,1,0,0,2.621136306,0,0,0,0,3.298266566,0,0,0,-1.028595679,-0.614147455,0,-4.131454475,0,0,0,0,0,0,0,0,0,0,0,-1.658688272,0,0,0,34.16640948,5.384318783,0,0,5.868312862,0,0,419.15,CC1(C)OC2=C(C=C(C=C2)N(=O)=O)C(=O)C1(Cl)N(=O)=O
3,1,0,0,0,1,3,2,0,0,1,0,0,1,-0.476115448,0.281450136,184.656,12,10,2,3,0.542691657,64.4,-1.768509827,130.5611726,208.217,1516.025996,0,6,0.947452366,1149.449709,1516.025996,0.319896879,0.758199207,2,0,1,0,3,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3.961851852,0,0.518519463,0,4.802962963,0,0,0,0,1.094884259,0,0,-0.166198507,0,0,0,0,3.11787037,0,0,0,0,0,0,-0.404074074,0,0,0,10.70982332,5.404537037,0,0,0,0,0,411.15,CC1(C)CO\C(N1)=C1/C=CC=C1N(=O)=O
