,train_mae,train_rmse,train_R2,valid_mae,valid_rmse,valid_R2
91,17.00250079961692,25.797205274408583,0.8349879393427506,25.034916456825183,33.89046397048394,0.7230346333323106
92,17.083135340172646,25.834731202138755,0.8345075203947312,25.15431737589137,34.05067681940844,0.7204098063403347
93,16.83002419947583,25.672146684706114,0.8365839386109137,24.99064058434303,33.87001901608581,0.7233687002052174
94,17.40794003066213,26.08082571646242,0.8313396326292362,25.266335575899006,34.194848596980194,0.7180372053347179
95,16.821910412740685,25.609282324575034,0.8373832848741982,25.06542659970759,33.95017275220148,0.7220578497663269
96,16.73485834326406,25.6239541052269,0.8371969023109227,25.03439865671462,33.96907096551964,0.7217483335991064
97,16.73760174547502,25.56957019152195,0.8378872311351175,25.02936313517319,33.95923225878595,0.7219094933664949
98,16.831467541463685,25.643722178423953,0.8369456106114369,25.085149396902576,33.990411326011085,0.7213986104503924
99,16.66868155174028,25.551826587106163,0.8381121442018533,25.049985755150015,33.99049080179168,0.7213973082901403
100,16.578019413970626,25.426450280305293,0.8396969314671804,25.08589405034963,34.005067097989176,0.7211583085123876
101,16.480612237437324,25.375426227568088,0.8403396562883592,25.05378581335956,33.96340685682,0.7218411178109244
102,16.44261620185568,25.353127182260362,0.8406201410254123,25.048512437056253,33.98113209616714,0.7215507044260733
103,16.452643939614155,25.30069206745385,0.8412787152344169,25.11809495217637,34.014209002463886,0.7210083609129865
104,16.477358101306148,25.29888288735558,0.8413014138383509,25.117902828738433,34.01187312863695,0.7210466780561933
105,16.37124256027072,25.32060821038249,0.8410287329208651,25.081368132600566,34.03622516002173,0.7206470816229404
106,16.33509782691456,25.258031850279416,0.8418135130823966,25.104703513341153,34.0368679259114,0.720636530632641
107,16.372878870498884,25.31928635425055,0.8410453308562811,25.047484882491418,34.01366040098393,0.7210173605985399
108,16.427287149062916,25.334656592468754,0.840852283450464,25.163940448326088,34.10980035468601,0.7194380375313194
109,16.55312622599878,25.304662288018744,0.8412288977747948,25.163752248310498,34.0840447270846,0.719861570775032
110,16.251893537607845,25.132539116130737,0.8433814848049831,25.1421023502412,34.03701415321051,0.720634129830497
111,16.26603265857158,25.152409305626154,0.8431337364345656,25.160304724975983,34.06656882874793,0.7201487669528266
112,16.27905908275649,25.15398157112638,0.8431141245612676,25.21725891933379,34.1377898691307,0.7189774062198733
113,16.11354053177595,25.107267518940436,0.8436962964955921,25.124084166672798,34.070779546558114,0.7200795825427286
114,16.09824128704431,25.028023122548117,0.844681401454113,25.16474791846757,34.07710148327073,0.7199756931098844
